Code,Año,Marca,Modelo,Precio,Millas,Version,Localizacion
MELI,2018,Renault,Sandero Stepway,575000,12000,1.6 Privilége 105cv,Córdoba
MELI,2018,Renault,Sandero,580000,40000,2.0 Rs 145cv,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero,580000,8000,1.6 Privilege 105cv Nac,Capital Federal
MELI,2018,Renault,Sandero,585000,4000,2.0 Rs 145cv,Córdoba
MELI,2018,Renault,Sandero Stepway,585000,0,1.6 Privilége 105cv,Capital Federal
MELI,2018,Renault,Sandero Stepway,585000,10000,1.6 Privilége 105cv,Buenos Aires Interior
MELI,2018,Renault,Sandero,586500,1235,1.6 Dynamique 90cv Abs,Capital Federal
MELI,2018,Renault,Sandero,587300,0,1.6 Expression 90cv,Buenos Aires Interior
MELI,2018,Renault,Sandero,590000,14900,2.0 Rs 145cv,Córdoba
MELI,2018,Renault,Sandero,590000,12200,2.0 Rs 145cv,Capital Federal
MELI,2018,Renault,Sandero,590000,8750,2.0 Rs 145cv,Capital Federal
MELI,2018,Renault,Sandero Stepway,590000,30000,1.6 Privilege 105cv Nac,Bs.as. Costa Atlántica
MELI,2018,Renault,Sandero,590000,0,STEPWAY II 1.6 EXPRESSION,San Luis
MELI,2018,Renault,Sandero,591000,0,1.6 Privilége 105cv,Capital Federal
MELI,2018,Renault,Sandero Stepway,594000,21000,1.6 Privilége 105cv,Capital Federal
MELI,2018,Renault,Sandero Stepway,594000,21000,1.6 Privilége 105cv,Capital Federal
MELI,2018,Renault,Sandero Stepway,594000,21000,1.6 Privilége 105cv,Capital Federal
MELI,2018,Renault,Sandero,595000,0,1.6 Expression 90cv,Mendoza
MELI,2018,Renault,Sandero Stepway,596000,0,1.6 Dynamique 105cv,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero Stepway,599000,19000,1.6 Privilége 105cv,Bs.as. G.b.a. Norte
MELI,2018,Renault,Sandero Stepway,599000,19000,1.6 Privilége 105cv,Bs.as. G.b.a. Norte
MELI,2018,Renault,Sandero,599990,16000,2.0 Rs Racing Spirit 145cv,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Sandero Stepway,600000,28000,Sandero Stepway 1.6,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero Stepway,600000,2800,Expression,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero,600000,17200,2.0 Rs 145cv,Córdoba
MELI,2018,Renault,Sandero,600000,3800,2.0 Rs 145cv,Chaco
MELI,2018,Renault,Sandero Stepway,601400,0,1.6 Privilege 105cv Nac,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero Stepway,605557,0,1.6 Privilége 105cv,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero Stepway,607000,0,II - 1.6 16v Dynamique (105cv),Capital Federal
MELI,2018,Renault,Sandero,608900,1111111111,1.6 Expression Pack 90cv Nac,Buenos Aires Interior
MELI,2018,Renault,Sandero,610000,23000,2.0 Rs 145cv,Buenos Aires Interior
MELI,2018,Renault,Sandero,613700,0,1.6 Expression Pack 90cv,Córdoba
MELI,2018,Renault,Sandero,614000,0,1.6 Dynamique 90cv Abs,Capital Federal
MELI,2018,Renault,Sandero,615000,12000,2.0 Rs 145cv,Buenos Aires Interior
MELI,2018,Renault,Sandero Stepway,620000,20000,1.6 Privilege 105cv Nac,San Juan
MELI,2018,Renault,Sandero Stepway,620000,1185,1.6 Dynamique 105cv,Bs.as. G.b.a. Norte
MELI,2018,Renault,Sandero,620000,0,2.0 Rs 145cv,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero,620000,6000,2.0 Rs 145cv,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Sandero Stepway,621000,0,1.6 Expression 90cv Nac,Capital Federal
MELI,2018,Renault,Sandero Stepway,623000,0,1.6 Privilége 105cv,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero Stepway,624000,0,1.6 Privilege 105cv Nac,Capital Federal
MELI,2018,Renault,Sandero,624000,0,1.6 Dynamique 90cv Nac,Capital Federal
MELI,2018,Renault,Sandero,625000,29127,2.0 Rs 145cv,Bs.as. G.b.a. Norte
MELI,2018,Renault,Sandero Stepway,625000,0,1.6 Privilege 105cv Nac,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero Stepway,626000,0,1.6 Expression,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero,630000,17500,2.0 Rs 145cv,Capital Federal
MELI,2018,Renault,Sandero Stepway,630000,31700,1.6 Privilége 105cv,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero Stepway,631000,0,1.6 Privilege 105cv Nac,Capital Federal
MELI,2018,Renault,Sandero,632000,0,1.6 Privilége 105cv,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Sandero Stepway,632000,0,1.6 Privilége 105cv,Capital Federal
MELI,2018,Renault,Sandero,632000,0,1.6 Privilége 105cv,Capital Federal
MELI,2018,Renault,Sandero,632000,0,1.6 Authentique 90cv Nac,Capital Federal
MELI,2018,Renault,Sandero,633000,0,1.6 Privilége 105cv,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Sandero,636300,111111,1.6 Dynamique 90cv Abs,Buenos Aires Interior
MELI,2018,Renault,Sandero Stepway,638000,0,1.6 Dynamique 105cv,Catamarca
MELI,2018,Renault,Sandero Stepway,639000,0,Expression,Mendoza
MELI,2018,Renault,Sandero,640000,26000,2.0 Rs Racing Spirit 145cv,Mendoza
MELI,2018,Renault,Sandero Stepway,640000,20000,1.6 Privilege 105cv Nac,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Sandero,646000,1200,1.6 Privilége 105cv,Capital Federal
MELI,2018,Renault,Sandero,649000,0,1.6 Privilége 105cv,Córdoba
MELI,2018,Renault,Sandero,649000,0,1.6 Privilége 105cv,Mendoza
MELI,2018,Renault,Sandero Stepway,650000,0,1.6 Expression,Bs.as. Costa Atlántica
MELI,2018,Renault,Sandero Stepway,650000,0,Expression,Bs.as. Costa Atlántica
MELI,2018,Renault,Sandero,650000,1800,2.0 Rs 145cv,Capital Federal
MELI,2018,Renault,Sandero,650000,19500,2.0 Rs Racing Spirit 145cv,Mendoza
MELI,2018,Renault,Sandero,650000,8000,2.0 Rs Racing Spirit 145cv,Entre Ríos
MELI,2018,Renault,Sandero Stepway,650000,16000,1.6 Privilége 105cv,Capital Federal
MELI,2018,Renault,Sandero Stepway,653000,15800,1.6 Privilége 105cv,Buenos Aires Interior
MELI,2018,Renault,Sandero,655000,17000,2.0 Rs Racing Spirit 145cv,Córdoba
MELI,2018,Renault,Sandero,655000,0,2.0 Rs Racing Spirit 145cv,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Sandero,674900,0,1.6 Privilége 105cv,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero,675000,2000,2.0 Rs 145cv,Buenos Aires Interior
MELI,2018,Renault,Sandero Stepway,675000,0,Expression,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero,675000,15000,2.0 Rs Racing Spirit 145cv,Córdoba
MELI,2018,Renault,Sandero,676000,0,2.0 Rs 145cv,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero Stepway,677000,0,STEPWAY EXPRESSION,Buenos Aires Interior
MELI,2018,Renault,Sandero,680000,16300,1.6 Privilege 105cv Nac,Misiones
MELI,2018,Renault,Sandero Stepway,680000,40800,1.6 Dynamique 105cv,Misiones
MELI,2018,Renault,Sandero,680000,3500,2.0 Rs 145cv,Córdoba
MELI,2018,Renault,Sandero Stepway,680000,7600,1.6 Privilége 105cv,Capital Federal
MELI,2018,Renault,Sandero,684400,111111,1.6 Privilege 105cv Nac,Buenos Aires Interior
MELI,2018,Renault,Sandero,685000,0,1.6 Privilége 105cv,Buenos Aires Interior
MELI,2018,Renault,Sandero Stepway,688200,0,1.6 Privilége 105cv,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Sandero,690000,0,2.0 Rs 145cv,Bs.as. G.b.a. Norte
MELI,2018,Renault,Sandero,695500,111111,1.6 Gt Line 105cv,Buenos Aires Interior
MELI,2018,Renault,Sandero Stepway,700000,0,1.6 Privilege 105cv Nac,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero Stepway,700000,7000,1.6 Privilege 105cv Nac,Capital Federal
MELI,2018,Renault,Sandero,700200,0,2.0 Rs 145cv,Capital Federal
MELI,2018,Renault,Sandero Stepway,708000,0,1.6 Privilége 105cv,Corrientes
MELI,2018,Renault,Sandero Stepway,708000,0,1.6 Privilége 105cv,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero Stepway,708000,0,1.6 Privilége 105cv,Capital Federal
MELI,2018,Renault,Sandero Stepway,708000,0,1.6 Privilege 105cv Nac,Santiago Del Estero
MELI,2018,Renault,Sandero Stepway,708000,0,1.6 Expression,Buenos Aires Interior
MELI,2018,Renault,Sandero Stepway,715000,0,1.6 Privilége 105cv,Mendoza
MELI,2018,Renault,Sandero Stepway,717000,0,1.6 Privilége 105cv,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Sandero Stepway,739000,0,1.6 Privilége 105cv,Córdoba
MELI,2018,Renault,Sandero Stepway,739000,0,1.6 Privilege 105cv Nac,Mendoza
MELI,2018,Renault,Sandero,745900,0,2.0 Rs 145cv,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero,749999,12500,2.0 Rs 145cv,Capital Federal
MELI,2018,Renault,Sandero,750000,0,2.0 Rs 145cv,Capital Federal
MELI,2018,Renault,Sandero Stepway,758000,0,1.6 Privilége 105cv,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero Stepway,763000,0,Sandero Stepway Priv,Capital Federal
MELI,2018,Renault,Sandero Stepway,766500,111111,1.6 Privilége 105cv,Buenos Aires Interior
MELI,2018,Renault,Sandero Stepway,772000,0,1.6 Privilége 105cv,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero,784600,0,2.0 Rs 145cv,Buenos Aires Interior
MELI,2018,Renault,Sandero Stepway,785000,0,1.6 Privilege 105cv Nac,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero,785000,0,2.0 Rs 145cv,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero Stepway,789000,111111,1.6 Privilege 105cv Nac,Buenos Aires Interior
MELI,2018,Renault,Duster,545000,0,1.6 Ph2 4x2 Expression,Capital Federal
MELI,2018,Renault,Duster,560000,38000,1.6 Ph2 4x2 Expression,Capital Federal
MELI,2018,Renault,Duster,590000,12000,1.6 Ph2 4x2 Expression,Bs.as. G.b.a. Sur
MELI,2018,Renault,Duster,630000,12000,1.6 Ph2 4x2 Expression,Bs.as. G.b.a. Norte
MELI,2018,Renault,Duster,699900,0,1.6 Ph2 4x2 Expression,Mendoza
MELI,2018,Renault,Duster,708000,0,1.6 Ph2 4x2 Expression 110cv,Capital Federal
MELI,2018,Renault,Duster,765900,0,1.6 Ph2 4x2 Expression,Buenos Aires Interior
MELI,2018,Renault,Duster,907200,0,1.6 Ph2 4x2 Expression,Bs.as. G.b.a. Norte
MELI,2018,Renault,Kangoo,365000,15000,1.6 Furgon Ph3 Confort 1plc,Bs.as. G.b.a. Norte
MELI,2018,Renault,Kangoo,365000,90000,1.6 Ph3 Authentique Plus Lc,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Kangoo,390000,1000,EXPRESS L/18 1.5 DCI CONFORT,Bs.as. G.b.a. Sur
MELI,2018,Renault,Kangoo,400000,16648,1.5 Dci Stepway,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Kangoo,406500,0,1.5 Furgon Ph3 Confort 1plc,Capital Federal
MELI,2018,Renault,Kangoo,455000,21000,1.6 Furgon Ph3 Confort 1plc,Bs.as. Costa Atlántica
MELI,2018,Renault,Kangoo,470000,30523,1.6 Furgon Ph3 Confort 1plc,Bs.as. G.b.a. Norte
MELI,2018,Renault,Kangoo,470000,40000,1.6 Furgon Ph3 Confort 1plc,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Kangoo,470000,30511,1.6 Furgon Ph3 Confort 1plc,Bs.as. G.b.a. Sur
MELI,2018,Renault,Kangoo,470000,30500,1.6 Furgon Ph3 Confort 1plc,Capital Federal
MELI,2018,Renault,Kangoo,475000,60000,Ii Express Confort 5a 1.5 Dci,Mendoza
MELI,2018,Renault,Kangoo,475000,60000,Ii Express Confort 5a 1.5 Dci,Mendoza
MELI,2018,Renault,Kangoo,480000,33000,1.6 Furgon Ph3 Confort 1plc,Capital Federal
MELI,2018,Renault,Kangoo,485000,90000,1.6 Ph3 Authentique Plus Lc,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Kangoo,485000,26000,1.6 Furgon Ph3 Confort 1plc,Capital Federal
MELI,2018,Renault,Kangoo,490000,46500,Eko pack confort,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Kangoo,490000,66000,1.6 Furgon Ph3 Confort 5as Lc,Santa Fe
MELI,2018,Renault,Kangoo,490000,66000,1.6 Furgon Ph3 Confort Pack 5as Lc,Santa Fe
MELI,2018,Renault,Kangoo,490000,56000,1.6 Furgon Ph3 Confort 5as Lc,Bs.as. G.b.a. Norte
MELI,2018,Renault,Kangoo,495000,39812,1.6 Furgon Ph3 Confort 1plc,Bs.as. G.b.a. Sur
MELI,2018,Renault,Kangoo,510000,50000,1.6 Ph3 Authentique 1plc,Buenos Aires Interior
MELI,2018,Renault,Kangoo,512000,1500,Confort,Formosa
MELI,2018,Renault,Kangoo,512000,1500,Confort,Capital Federal
MELI,2018,Renault,Kangoo,512000,1500,Confort,Catamarca
MELI,2018,Renault,Kangoo,512000,1500,Confort,Capital Federal
MELI,2018,Renault,Kangoo,512000,1000,confort,Capital Federal
MELI,2018,Renault,Kangoo,512000,1500,Confort,Chubut
MELI,2018,Renault,Kangoo,512000,1500,Confort,Corrientes
MELI,2018,Renault,Kangoo Express,520000,20000,2018,Bs.as. Costa Atlántica
MELI,2018,Renault,Kangoo,520000,24000,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,520000,11219,1.5 Furgon Ph3 Confort 1plc,Bs.as. G.b.a. Norte
MELI,2018,Renault,Kangoo,530000,14000,Ii Express Confort 1.6 Sce,Capital Federal
MELI,2018,Renault,Kangoo,530000,19000,1.6 Furgon Ph3 Confort Pack 5as Lc,Bs.as. G.b.a. Sur
MELI,2018,Renault,Kangoo,537000,0,Ii Express Confort 1.6 Sce,Bs.as. G.b.a. Sur
MELI,2018,Renault,Kangoo,540000,28500,1.6 Furgon Ph3 Confort 1plc,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Kangoo,550000,0,Confort,Capital Federal
MELI,2018,Renault,Kangoo,550000,20000,Ii Express Confort 1.6 Sce,Bs.as. G.b.a. Sur
MELI,2018,Renault,Kangoo,550000,0,Ii Express Confort 5a 1.6 Sce,Capital Federal
MELI,2018,Renault,Kangoo,550000,34000,1.6 Furgon Ph3 Confort Pack 5as Lc,Bs.as. G.b.a. Sur
MELI,2018,Renault,Kangoo,550000,1000,Ii Express Confort 5a 1.6 Sce,Capital Federal
MELI,2018,Renault,Kangoo,550000,0,Ii Express Confort 5a 1.6 Sce,Capital Federal
MELI,2018,Renault,Kangoo,550000,56000,1.6 Furgon Ph3 Confort Pack 5as Lc,Buenos Aires Interior
MELI,2018,Renault,Kangoo,550000,1000,Ii Express Confort 5a 1.6 Sce,Capital Federal
MELI,2018,Renault,Kangoo,550000,1000,Ii Express Confort 5a 1.6 Sce,Capital Federal
MELI,2018,Renault,Kangoo,550000,1000,Ii Express Confort 5a 1.6 Sce,Catamarca
MELI,2018,Renault,Kangoo,550000,39000,1.6 Furgon Ph3 Confort 1plc,Bs.as. G.b.a. Norte
MELI,2018,Renault,Kangoo,552000,2300,otra,Chaco
MELI,2018,Renault,Kangoo,552000,1400,otra,Capital Federal
MELI,2018,Renault,Kangoo,552000,1200,otra,Chubut
MELI,2018,Renault,Kangoo,569000,32000,1.6 Furgon Ph3 Confort 1plc,Bs.as. G.b.a. Norte
MELI,2018,Renault,Kangoo,569900,4000,Ii Express Profesional 1.6 Sce,Capital Federal
MELI,2018,Renault,Kangoo,573000,0,1.6 Furgon Ph3 Confort 1plc,Capital Federal
MELI,2018,Renault,Kangoo,575000,30000,1.6 Furgon Ph3 Confort Pack 5as Lc,Bs.as. G.b.a. Sur
MELI,2018,Renault,Kangoo,580000,4900,Ii Express Profesional 1.6 Sce,Capital Federal
MELI,2018,Renault,Kangoo,580000,107000,1.6 Furgon Ph3 Confort 5as Lc,Bs.as. G.b.a. Sur
MELI,2018,Renault,Kangoo,580000,25500,1.6 Furgon Ph3 Confort Pack 5as Lc,Córdoba
MELI,2018,Renault,Kangoo,588300,111111,1.6 Furgon Ph3 Confort Pack 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,609000,0,1.6 Furgon Ph3 Confort 1plc,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Kangoo,610139,0,Ii Express Confort 1.6 Sce,Capital Federal
MELI,2018,Renault,Kangoo,618900,0,Ii Express Confort 1.6 Sce,Bs.as. G.b.a. Sur
MELI,2018,Renault,Kangoo,632000,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,633000,0,1.6 Furgon Ph3 Confort 1plc,Capital Federal
MELI,2018,Renault,Kangoo,633000,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,633000,0,confort 5A 1.6 SCI,Capital Federal
MELI,2018,Renault,Kangoo,635000,35000,Ii Express Confort 1.6 Sce,Bs.as. G.b.a. Norte
MELI,2018,Renault,Kangoo,639360,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,645100,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,645400,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,645500,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,645800,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,646000,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,646100,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,646200,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,648000,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,648300,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,649000,64000,Ii Express Confort 5a 1.6 Sce,Capital Federal
MELI,2018,Renault,Kangoo,649500,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo Express,650000,15000,Kangoo Profesional linea nueva,Bs.as. G.b.a. Sur
MELI,2018,Renault,Kangoo,650000,146000,1.6 Furgon Ph3 Confort 1plc,Bs.as. G.b.a. Norte
MELI,2018,Renault,Kangoo,650000,18500,Ii Express Profesional 1.6 Sce,Bs.as. G.b.a. Norte
MELI,2018,Renault,Kangoo,650000,17000,Ii Express Confort 5a 1.6 Sce,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Kangoo,650000,7200,Ii Express Confort 5a 1.6 Sce,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Kangoo,650000,0,1.6 Furgon Ph3 Confort 1plc,Capital Federal
MELI,2018,Renault,Kangoo,652000,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,653000,0,II Confort 5 A 1.5 DCI,Capital Federal
MELI,2018,Renault,Kangoo,653000,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,653100,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,653200,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,653300,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,653400,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,653500,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,654000,0,1.6 Furgon Ph3 Confort 1plc,Capital Federal
MELI,2018,Renault,Kangoo,658800,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,659600,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,660000,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,660100,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,660200,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,660300,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,662443,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,663561,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,664000,0,Ii Express Confort 1.6 Sce,Capital Federal
MELI,2018,Renault,Kangoo,664121,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,666914,0,Ii Express Confort 5a 1.6 Sce,Bs.as. G.b.a. Sur
MELI,2018,Renault,Kangoo,667380,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,667500,0,Ii Express Emotion 1.6 Sce,Bs.as. G.b.a. Sur
MELI,2018,Renault,Kangoo,667576,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,667674,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,667772,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,667870,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,667968,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,668066,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,668164,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,668262,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,669000,0,1.5 Furgon Ph3 Confort 1plc,Capital Federal
MELI,2018,Renault,Kangoo,670000,0,1.6 Sce Furgon Zen,Mendoza
MELI,2018,Renault,Kangoo,670000,20000,1.6 Furgon Ph3 Confort Pack 5as Lc,Bs.as. Costa Atlántica
MELI,2018,Renault,Kangoo,670000,7700,Ii Express Confort 1.5 Dci,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Kangoo,676000,0,1.5 Furgon Ph3 Confort 1plc,Capital Federal
MELI,2018,Renault,Kangoo,680000,0,1.6 Furgon Ph3 Confort 1plc,Salta
MELI,2018,Renault,Kangoo,680000,62000,Ii Express Emotion 1.6 Sce,Capital Federal
MELI,2018,Renault,Kangoo,688200,0,EXPRESS PROFECIONAL 1.6,Capital Federal
MELI,2018,Renault,Kangoo Express,689000,7800,EXPRESS CONFORT 5 A,Capital Federal
MELI,2018,Renault,Kangoo,690000,20000,1.6 Furgon Ph3 Confort Pack 5as Lc,Bs.as. Costa Atlántica
MELI,2018,Renault,Kangoo,690000,0,TODOS,Bs.as. Costa Atlántica
MELI,2018,Renault,Kangoo,694400,21891,Ii Express Emotion 1.6 Sce,Capital Federal
MELI,2018,Renault,Kangoo,694500,0,Ii Express Confort 1.6 Sce,Bs.as. G.b.a. Sur
MELI,2018,Renault,Kangoo,695000,11000,1.6 Furgon Ph3 Confort Pack 5as Lc,Santa Fe
MELI,2018,Renault,Kangoo,697245,0,Ii Express Confort 5a 1.6 Sce,Bs.as. G.b.a. Sur
MELI,2018,Renault,Kangoo,699100,1495,Ii Express Confort 1.5 Dci,Bs.as. G.b.a. Norte
MELI,2018,Renault,Kangoo,699900,14900,1.6 Ph3 Authentique Plus Lc,Buenos Aires Interior
MELI,2018,Renault,Kangoo,700000,0,kangoo 5 asientos emotion,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Kangoo,700000,24000,Ii Stepway 1.6 Sceii,Capital Federal
MELI,2018,Renault,Kangoo,703000,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,703570,0,Ii Express Confort 5a 1.6 Sce,Bs.as. G.b.a. Sur
MELI,2018,Renault,Kangoo,705100,0,Ii Express Profesional 1.6 Sce,Buenos Aires Interior
MELI,2018,Renault,Kangoo,710000,35000,Ii Express Emotion 5a 1.6 Sce,Capital Federal
MELI,2018,Renault,Kangoo,710000,0,Ii Express Confort 1.6 Sce,Capital Federal
MELI,2018,Renault,Kangoo,710000,0,1.6 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,710200,0,FURGON,Capital Federal
MELI,2018,Renault,Kangoo,710200,0,FURGON,Capital Federal
MELI,2018,Renault,Kangoo,710200,0,FURGON,Capital Federal
MELI,2018,Renault,Kangoo,710200,0,FURGON,Capital Federal
MELI,2018,Renault,Kangoo,710200,0,FURGON,Capital Federal
MELI,2018,Renault,Kangoo,710200,0,FURGON,Capital Federal
MELI,2018,Renault,Kangoo,710200,0,FURGON,Capital Federal
MELI,2018,Renault,Kangoo,710200,0,FURGON,Capital Federal
MELI,2018,Renault,Kangoo,717000,0,KANGOO II EXPRESS CONFORT 5A 1.6 SCe,Bs.as. G.b.a. Sur
MELI,2018,Renault,Kangoo Express,720000,0,EMOTION1.6 5A SCE,Bs.as. G.b.a. Sur
MELI,2018,Renault,Kangoo,740000,0,Ii Express Confort 5a 1.6 Sce,Corrientes
MELI,2018,Renault,Otros Modelos,743800,0,EMOTIONS 1.6,Capital Federal
MELI,2018,Renault,Kangoo,745848,0,Ii Express Confort 1.6 Sce,Córdoba
MELI,2018,Renault,Kangoo,750000,20000,Ii Express Emotion 5a 1.6 Sce,Bs.as. G.b.a. Norte
MELI,2018,Renault,Kangoo,750000,35000,Ii Express Emotion 5a 1.6 Sce,Capital Federal
MELI,2018,Renault,Kangoo,755000,12500,1.6 Sce Life,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Kangoo,755000,0,1.6 Furgon Ph3 Confort 1plc,Santa Fe
MELI,2018,Renault,Kangoo Express,760000,27800,Renault Express 1.5 dci 5 asientos,Mendoza
MELI,2018,Renault,Kangoo,763500,0,Ii Express Confort 1.5 Dci,Capital Federal
MELI,2018,Renault,Kangoo,765000,0,Ii Express Confort 5a 1.6 Sce,Bs.as. G.b.a. Sur
MELI,2018,Renault,Kangoo,765000,0,Ii Express Confort 5a 1.6 Sce,Bs.as. G.b.a. Sur
MELI,2018,Renault,Kangoo,765000,0,Ii Express Confort 1.6 Sce,Bs.as. G.b.a. Sur
MELI,2018,Renault,Kangoo,770000,0,Ii Express Confort 5a 1.6 Sce,Capital Federal
MELI,2018,Renault,Kangoo,771000,0,1.5 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,771000,0,1.5 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,771000,0,1.5 Furgon Ph3 Confort 5as Lc,Capital Federal
MELI,2018,Renault,Kangoo,771000,0,1.5 Furgon Ph3 Confort 5as Lc,Capital Federal
